issue_local_date,llm_cloud_severity,llm_irradiance_reduction_risk,llm_storm_risk,llm_rain_risk,llm_fog_visibility_risk,llm_wind_risk,llm_heat_risk,llm_smoke_dust_risk,llm_morning_risk,llm_afternoon_risk,llm_evening_risk,llm_all_day_risk,llm_rule_cloud_score,llm_rule_storm_score,llm_rule_rain_score,llm_rule_wind_score,llm_rule_fog_visibility_score,llm_rule_heat_score,llm_rule_fire_smoke_score,llm_confidence,llm_overall_risk_score,llm_text_product_count,llm_affected_hours,llm_short_reason,llm_feature_source
2023-07-08,0.3,0.3,0.0,0.0,0.4,0.4,0.8,0.0,0.4,0.2,0.3,0.2,0.5,0.0,0.0,0.5,0.5,0.9,0.0,0.86,0.9,23.0,all_day; morning,"Clear skies, dry, no irradiance reduction; minor morning wind in Mojave; heat risk next week.; Clear skies, fair weather, no significant clouds, storms, rain, wind, fog, heat, or smoke mentioned.; Morning low clouds and fog, afternoon clearing, gusty winds, significant heat next week.; Morning low clouds/fog, clearing afternoons; excessive heat inland from Tuesday onward.; Mostly sunny, dry, and cool. Brief morning marine stratus possible Sunday. Breezy winds in Delta.",deepseek_v4_pro_json_output
2023-07-09,0.3,0.3,0.0,0.0,0.3,0.2,0.9,0.0,0.4,0.1,0.1,0.1,0.6,0.0,0.0,0.3,0.3,0.9,0.0,0.8400000000000001,0.9,26.0,all_day; morning,"Low clouds and fog near coast in morning, otherwise clear and hot; heatwave but minimal irradiance reduction.; Morning low clouds reduce irradiance; heat risk builds late week but no immediate smoke or storms.; Mostly clear skies, dry, no irradiance reduction; dangerous heat wave possible by end of week.; Mostly clear skies, limited stratus/fog mainly mornings, strong heat wave but minimal irradiance reduction.; Patchy morning stratus possible, otherwise dry and clear with breezy onshore flow.",deepseek_v4_pro_json_output
2023-07-10,0.3,0.3,0.0,0.0,0.2,0.4,0.9,0.3,0.3,0.2,0.1,0.9,0.3,0.0,0.0,0.4,0.2,0.9,0.3,0.86,0.9,24.0,all_day; morning,"Dangerous heat wave with no clouds or precipitation; high temperatures reduce solar panel efficiency but no irradiance reduction from weather.; Dry, breezy, warming trend with major heat risk by weekend; no clouds, storms, rain, fog, or smoke.; Excessive heat watch with major heat risk, no clouds or precipitation mentioned.; Morning low clouds/fog clearing, some beach clouds persist; gusty winds and excessive heat inland later week.; Mostly sunny with minimal clouds, but significant heat event and elevated fire weather conditions; marine layer clouds possible mornings.",deepseek_v4_pro_json_output
2023-07-11,0.3,0.2,0.0,0.0,0.4,0.2,0.9,0.0,0.4,0.1,0.1,0.0,0.3,0.0,0.0,0.2,0.4,0.9,0.1,0.9,0.9,22.0,all_day; morning,"Dry, clear, but extreme heat risk with no cloud or precipitation mentioned.; Dry, quiet, clear skies with hot temperatures and elevated fire weather conditions but no irradiance reduction.; Excessive heat watch with major heat risk, no clouds or precipitation mentioned.; Morning low clouds and fog near coast, clearing by afternoon. High heat risk but minimal irradiance reduction.; Prolonged heat wave with patchy dense fog possible; no clouds, storms, rain, or smoke mentioned.",deepseek_v4_pro_json_output
2023-07-12,0.2,0.1,0.0,0.0,0.3,0.1,0.9,0.0,0.3,0.1,0.1,0.1,0.4,0.0,0.0,0.1,0.5,0.9,0.0,0.9,0.9,25.0,all_day; morning,"Clear skies, dry, but extreme heat risk with no irradiance reduction.; Dry weather, light winds, no clouds or precipitation; extreme heat risk but no irradiance reduction.; Low clouds and fog possible morning, otherwise clear and hot with excessive heat warning.; Patchy morning low clouds/fog possible near coast, otherwise mostly clear and very hot inland. Heat risk high but minimal irradiance reduction.; Prolonged heat wave with patchy dense fog possible near coast; otherwise clear skies.",deepseek_v4_pro_json_output
2023-07-13,0.3,0.3,0.0,0.0,0.2,0.3,0.9,0.0,0.2,0.1,0.1,0.3,0.3,0.0,0.0,0.3,0.3,0.9,0.3,0.8800000000000001,0.9,24.0,all_day,"Dry, clear, and hot with no clouds or precipitation; heat risk is high but no irradiance reduction.; Dry, clear, light winds; extreme heat but no irradiance reduction.; High heat risk with patchy coastal fog and thin stratus; minimal irradiance reduction.; High heat risk, some mid/high debris clouds possible Sun-Tue, sub-advisory winds.; Mostly clear with patchy coastal fog; extreme heat but minimal irradiance reduction.",deepseek_v4_pro_json_output
2023-07-14,0.3,0.3,0.0,0.0,0.7,0.2,0.9,0.0,0.7,0.2,0.2,0.1,0.3,0.0,0.0,0.2,0.7,0.9,0.1,0.8800000000000001,0.9,27.0,all_day; morning,"Dense fog and low clouds in morning, clear afternoons, extreme heat.; Dry, clear skies with extreme heat; no clouds, storms, rain, fog, wind, or smoke mentioned.; Dry, clear, but dangerous heat with highs up to 110F; no cloud, storm, rain, fog, wind, or smoke mentioned.; Morning fog and low clouds, afternoon mountain clouds, extreme heat inland.; Morning low clouds and patchy fog/drizzle near coast, otherwise clear and very hot inland. Heat is primary risk, minimal irradiance reduction.",deepseek_v4_pro_json_output
2023-07-15,0.3,0.3,0.1,0.0,0.4,0.3,0.9,0.5,0.4,0.2,0.2,0.1,0.5,0.2,0.0,0.3,0.4,0.9,0.5,0.8699999999999999,0.9,25.0,all_day; morning,"Clear skies, no irradiance reduction risk. Extreme heat risk but no direct solar impact.; Dangerous heat, dry weather, no clouds or precipitation mentioned.; Dangerously hot, some low clouds/fog near coast, onshore flow, no precip or smoke.; Excessive heat inland, shallow coastal clouds and possible dense fog, but mostly sunny interior with high irradiance.; Morning low clouds/fog, afternoon clearing; high clouds possible; smoke from wildfire; breezy winds; extreme heat inland.",deepseek_v4_pro_json_output
2023-07-16,0.4,0.4,0.3,0.2,0.6,0.3,0.9,0.0,0.4,0.5,0.4,0.3,0.4,0.3,0.2,0.3,0.6,0.9,0.0,0.79,0.9,28.0,afternoon; all_day; evening; morning,"Dangerous heat, dry weather, no clouds or precipitation.; High clouds and isolated dry thunderstorms possible tonight north of I-80; extreme heat risk but minimal irradiance reduction.; High clouds filtering sun, low chance dry thunderstorms evening with gusty winds, excessive heat inland.; Hot inland with afternoon breezes; isolated mountain thunderstorms Monday afternoon may reduce irradiance.; Low clouds and dense fog near coast may linger into afternoon; slight chance of convection; extreme heat inland.",deepseek_v4_pro_json_output
2023-07-17,0.3,0.3,0.4,0.1,0.4,0.3,0.9,0.0,0.4,0.4,0.2,0.3,0.3,0.4,0.2,0.3,0.4,0.9,0.0,0.8,0.9,25.0,afternoon; all_day; morning,"Afternoon thunderstorms possible in mountains/deserts with gusty winds and dry lightning; low clouds/fog coast morning; high clouds moving north; slight cooling inland.; Dangerous heat, mainly clear skies, dry weather.; Early morning showers and clouds exiting, then mostly dry and clear with moderate Delta Breeze. Heat risk later in week.; Morning low clouds and dense fog at coast; slight chance of afternoon storms over Ventura mountains; onshore flow; above normal temperatures with heat risk later in week.; Morning low clouds and patchy fog, clearing by afternoon. Lingering high clouds minimal. Heat risk increasing late week.",deepseek_v4_pro_json_output
2023-07-18,0.2,0.2,0.3,0.2,0.3,0.2,0.9,0.0,0.3,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.3,0.9,0.0,0.8,0.9,24.0,afternoon; all_day; evening; morning,"Heat wave with patchy morning fog and low clouds; slight chance of showers/storms; weak Sundowner winds.; Hot and dry conditions with no clouds or precipitation; heat risk is the only factor.; Low chance of dry thunderstorms tonight; otherwise clear skies and warm temperatures.; Mostly clear with isolated afternoon thunderstorms over Sierra Nevada; heat risk moderate today but increasing later week.; Mostly clear, slight thunderstorm chance tonight, heat risk late week.",deepseek_v4_pro_json_output
2023-07-19,0.3,0.3,0.2,0.1,0.4,0.2,0.9,0.3,0.4,0.3,0.2,0.3,0.3,0.2,0.1,0.2,0.4,0.9,0.3,0.78,0.9,26.0,afternoon; all_day; morning,"Clear with coastal stratus, slight smoke/haze from Oregon fire, heat wave Fri-Sat with Heat Advisory.; Isolated thunderstorms in Sierra Nevada this afternoon, otherwise dry and hot. Heat risk high, but irradiance reduction limited to brief cloud cover near storms.; Morning low clouds and fog near coast, slight afternoon thunderstorm chance mountains/deserts Sun-Tue, but overall mostly clear inland with high heat.; Morning low clouds and patchy dense fog possible; heat wave but minimal cloud/storm impact on irradiance.; Partly cloudy with isolated morning storms, then mostly sunny. Major heat risk Friday-Saturday.",deepseek_v4_pro_json_output
2023-07-20,0.3,0.3,0.1,0.0,0.4,0.2,0.9,0.0,0.4,0.2,0.3,0.2,0.5,0.1,0.0,0.2,0.5,0.9,0.0,0.8300000000000001,0.9,27.0,afternoon; all_day; morning,"Clear skies, hot and dry, no irradiance reduction; major heat risk.; Heat wave with shallow marine layer clouds near coast, slight monsoon moisture chance Sunday, breezy winds.; High heat risk, some high clouds and coastal fog, slight thunderstorm chance.; Morning low clouds and patchy fog near coast, clearing by afternoon; heat advisory inland but no smoke or storms.; Triple digit heat expected, slight chance of thunderstorms over Sierra Nevada afternoon/evening, otherwise dry and mostly clear.",deepseek_v4_pro_json_output
2023-07-21,0.4,0.3,0.2,0.1,0.4,0.5,0.9,0.1,0.3,0.4,0.3,0.3,0.4,0.2,0.1,0.5,0.4,0.9,0.1,0.62,0.9,24.0,afternoon; all_day,"Clear skies, hot and dry, no irradiance reduction; minor wind risk near Delta.; Increased clouds Sunday may reduce irradiance; dense fog possible coast; gusty winds; extreme heat inland.; Mid-level clouds and slight chance of afternoon thunderstorms Sunday/Monday; coastal fog; hot weather continues.; Mid-level clouds possible from monsoonal moisture, but mainly dry. Extreme heat risk continues.; brief reason",deepseek_v4_pro_json_output
2023-07-22,0.6,0.5,0.4,0.3,0.4,0.2,0.9,0.0,0.4,0.6,0.5,0.3,0.7,0.5,0.4,0.2,0.4,0.9,0.0,0.82,0.9,25.0,afternoon; all_day; morning,Dangerous heat with minor thunderstorm chance Sunday; otherwise dry and mostly clear.; Monsoonal moisture brings scattered mid-level clouds and afternoon thunderstorms to mountains/deserts; hot inland but marine layer moderates coast.; Mostly clear with a few high clouds; hot and dry; breezy winds next week.; Mostly sunny with morning coastal low clouds and patchy fog; hot inland but minimal irradiance reduction.; Patchy dense fog possible mornings; increasing monsoon clouds with slight convective chances; dangerously hot interior.,deepseek_v4_pro_json_output
2023-07-23,0.7,0.7,0.5,0.4,0.2,0.3,0.9,0.0,0.7,0.6,0.5,0.6,0.8,0.6,0.5,0.3,0.3,0.9,0.2,0.76,0.9,21.0,afternoon; all_day,"Expansive morning cloud coverage from storm complex, chance of monsoon thunderstorms, high clouds, and muggy conditions reduce irradiance.; High clouds from monsoonal moisture, moderate heat, locally gusty onshore winds, elevated fire weather concerns.; Mainly clear skies with isolated afternoon convection (10% chance) over higher terrain; dangerous heat but minimal irradiance reduction.; Mid/high clouds from trough, marine layer low clouds, onshore flow, no precip.; Monsoonal moisture brings mid/high clouds and slight chance of afternoon thunderstorms over mountains/deserts, with gusty winds possible.",deepseek_v4_pro_json_output
2023-07-24,0.3,0.3,0.3,0.2,0.9,0.4,0.7,0.0,0.9,0.3,0.4,0.2,0.4,0.3,0.2,0.4,0.9,0.7,0.0,0.8,0.9,28.0,afternoon; all_day; morning,"Coastal low clouds and marine layer with slow clearing; breezy onshore winds; mid/high clouds possible but insignificant.; Dense fog with near zero visibility in mornings; gusty winds Wed night onward; heat wave but no cloud/precip impact on irradiance.; Isolated afternoon storms possible in mountains/deserts; coastal low clouds/fog mornings.; Isolated afternoon thunderstorms possible in Kern desert and Sierra crest, otherwise dry and mostly clear with diminishing heat.; Mostly sunny with some high clouds, gusty onshore wind, near-normal temperatures.",deepseek_v4_pro_json_output
2023-07-25,0.3,0.3,0.2,0.1,0.4,0.5,0.8,0.0,0.4,0.3,0.5,0.0,0.3,0.2,0.1,0.5,0.4,0.8,0.0,0.8400000000000001,0.8,25.0,afternoon; evening; morning,"Coastal stratus possible at night/morning, otherwise clear and warm.; Dry, clear, mild; only minor wind risk in Delta region afternoons.; Morning dense fog and low clouds reduce irradiance; isolated afternoon thunderstorms possible but limited; extreme heat persists.; Mostly clear but coastal low clouds/fog possible morning; sundowner winds evening with elevated fire weather; hot interior.; Scattered high clouds at times, but primarily sunny; widespread triple digit heat.",deepseek_v4_pro_json_output
2023-07-26,0.3,0.3,0.1,0.1,0.4,0.4,0.9,0.0,0.4,0.3,0.2,0.3,0.4,0.2,0.1,0.5,0.5,0.9,0.0,0.8400000000000001,0.9,25.0,afternoon; morning,"Dry, clear skies with no irradiance reduction; triple-digit heat risk in afternoons.; Morning coastal clouds, sunny afternoons, near-normal temps, light onshore winds.; Morning low clouds and fog near coast, scattered high clouds, slight thunderstorm chances later, extreme heat inland.; No clouds, storms, rain, fog, smoke, or heat. Only minor wind risk in Delta/higher terrain afternoons and evenings.; Patchy low clouds and fog each night/morning, gusty winds, and heat advisories; mostly sunny otherwise.",deepseek_v4_pro_json_output
2023-07-27,0.3,0.3,0.2,0.1,0.4,0.3,0.8,0.0,0.4,0.3,0.2,0.3,0.5,0.3,0.1,0.3,0.6,0.8,0.0,0.8,0.8,24.0,afternoon; all_day; morning,"Dry, clear, near-normal temps; breezy afternoon/evening winds in Delta and higher terrain.; Morning coastal low clouds and fog, slight afternoon thunderstorm chance, above average heat.; Mostly clear skies, dry, but triple-digit heat risk.; Night/morning coastal stratus and patchy fog, clearing to sunny afternoons; breezy onshore winds; near-normal temperatures.; Patchy low clouds and fog at night/morning, gusty winds, very warm air mass, slight chance of afternoon showers/thunderstorms Mon-Tue.",deepseek_v4_pro_json_output
2023-07-28,0.4,0.3,0.2,0.2,0.4,0.5,0.8,0.0,0.4,0.3,0.5,0.3,0.5,0.2,0.2,0.6,0.5,0.9,0.3,0.8400000000000001,0.9,27.0,afternoon; all_day; morning,"Clear skies, dry, but gusty afternoon/evening winds and slight heat risk; no irradiance reduction.; Coastal stratus and fog in the morning, clearing to sunny afternoons; breezy onshore winds; minor heat risk inland.; Low clouds and fog in morning, slight chance of afternoon showers/thunderstorms in mountains/deserts, increasing moisture and clouds early next week.; Low clouds and fog nights/mornings, mid-level clouds, gusty winds, and extreme heat; slight chance of showers/thunderstorms early next week but not in short term.; Mainly clear skies, dry, no clouds/precip; high heat risk with triple digits.",deepseek_v4_pro_json_output
2023-07-29,0.6,0.7,0.5,0.6,0.5,0.3,0.9,0.0,0.5,0.7,0.5,0.6,0.6,0.5,0.6,0.4,0.7,0.9,0.2,0.78,0.9,26.0,afternoon; all_day; morning,"Coastal stratus and fog each night/morning, clearing to sunny afternoons. Breezy onshore winds. No storms, rain, or smoke.; Monsoonal moisture with showers and thunderstorms, especially afternoon, but also night/morning waves; clouds and rain reduce irradiance.; Patchy low clouds/fog possible morning, slight monsoonal moisture risk, gusty winds, above normal temps.; Triple digit heat expected in San Joaquin Valley this weekend, no clouds or precipitation mentioned.; Typical summer pattern with slight warming, gusty afternoon winds, and isolated Sierra thunderstorms Wednesday PM. Minimal cloud/irradiance impact.",deepseek_v4_pro_json_output
2023-07-30,0.4,0.5,0.6,0.5,0.3,0.3,0.9,0.0,0.3,0.6,0.4,0.5,0.6,0.7,0.6,0.4,0.4,0.9,0.3,0.76,0.9,25.0,afternoon; all_day; morning,"Increasing monsoon moisture with partly to mostly cloudy skies, patchy fog, low chance of showers/thunderstorms in eastern LA County, and lingering wind advisory in Santa Barbara County.; Marine layer clouds and patchy overnight fog near coast, otherwise dry and mild with no high-impact weather.; Monsoonal moisture with afternoon mountain thunderstorms, coastal low clouds, hot inland.; Mostly clear with some high clouds; isolated thunderstorms possible Wed afternoon; moderate heat and locally gusty winds.; Triple digit heat continues, dry forecast, no clouds or precipitation mentioned. Slight westerly flow later in week.",deepseek_v4_pro_json_output
2023-07-31,0.7,0.7,0.6,0.6,0.3,0.5,0.7,0.0,0.7,0.7,0.3,0.7,0.7,0.6,0.6,0.7,0.4,0.7,0.0,0.8,0.7,26.0,afternoon; all_day; morning,"Monsoonal moisture with showers and thunderstorms, increased cloud cover, gusty outflow winds.; Mostly clear skies, some coastal marine stratus in the morning.; Mostly clear with slight thunderstorm chances midweek and weekend; breezy winds; heat risk increasing to moderate by Sunday.; Partly to mostly cloudy with slight chance of afternoon thunderstorms in eastern LA County; gusty winds in Santa Barbara; patchy fog.; Triple digit heat in San Joaquin Valley this afternoon, low chance of showers/storms in mountains, otherwise mostly clear.",deepseek_v4_pro_json_output
2023-08-01,0.6,0.7,0.8,0.7,0.4,0.4,0.7,0.0,0.5,0.8,0.6,0.4,0.7,0.9,0.8,0.4,0.5,0.7,0.0,0.76,0.9,22.0,afternoon; morning,"Isolated thunderstorms near Sierra crest Wednesday and Friday afternoon, gusty winds in Delta/Sacramento Valley, otherwise mostly clear and dry.; Minor thunderstorm chance east LA County today; cooling then heat wave Sat/Sun with gusty winds western areas.; Monsoonal moisture with clouds and showers, slight thunderstorm chance, cooling trend.; Morning low clouds and fog, clearing to coast by afternoon; breezy onshore winds.; Thunderstorms expected this afternoon, especially mountains/deserts, with showers and cloud cover reducing irradiance.",deepseek_v4_pro_json_output
2023-08-02,0.6,0.5,0.1,0.1,0.3,0.4,0.9,0.2,0.6,0.3,0.2,0.2,0.7,0.1,0.2,0.5,0.4,0.9,0.0,0.8400000000000001,0.9,26.0,afternoon; all_day; morning,"Dry weather, no clouds or precipitation. Heat risk from triple-digit temperatures Sunday-Monday, but no irradiance reduction.; Morning marine layer clouds and fog, clearing to coast by afternoon; onshore winds; drizzle possible.; Mostly clear with isolated afternoon thunderstorms east of Cascades Friday; gusty winds 30-35 mph in Delta; warming trend with moderate heat risk Saturday onward.; Mostly clear with limited cumulus, patchy blowing dust, and extreme heat in deserts; low irradiance reduction risk.; No clouds, precipitation, or smoke mentioned. Gusty winds in Santa Barbara County but no impact on irradiance. Cooling trend with no heat risk.",deepseek_v4_pro_json_output
2023-08-03,0.3,0.3,0.2,0.1,0.2,0.3,0.8,0.0,0.4,0.3,0.1,0.1,0.5,0.2,0.1,0.5,0.3,0.9,0.2,0.82,0.9,25.0,afternoon; all_day; morning,"Dry, clear conditions with warming trend; no clouds, storms, rain, fog, wind, or smoke mentioned. Heat risk from high temperatures Monday.; Isolated thunderstorms possible Friday/Saturday afternoons; gusty winds today; warming trend with moderate heat risk.; Low clouds possible mornings, gusty winds, and significant heat wave this weekend.; Morning clouds clearing to coast, slight warming trend, no precipitation or storms.; Morning low clouds, brisk winds in passes, hot inland but dry and clear otherwise.",deepseek_v4_pro_json_output
2023-08-04,0.3,0.2,0.3,0.1,0.3,0.3,0.7,0.0,0.3,0.3,0.2,0.1,0.3,0.3,0.1,0.3,0.3,0.7,0.0,0.82,0.7,24.0,afternoon; all_day; morning,"Clearing skies, diminishing winds, warming trend with heat risk but no significant irradiance reduction.; Coastal morning clouds, inland sunshine, moderate heat risk, no storms or smoke.; Heat advisory with gusty winds, but no clouds or precipitation.; Isolated afternoon thunderstorms possible, mostly sunny otherwise, moderate heat risk.; Morning low clouds and fog near coast, clearing to mostly sunny. Above average heat but no precip or smoke.",deepseek_v4_pro_json_output
2023-08-05,0.3,0.3,0.1,0.1,0.4,0.2,0.9,0.0,0.4,0.3,0.3,0.3,0.4,0.1,0.1,0.2,0.4,0.9,0.0,0.8,0.9,26.0,afternoon; all_day; morning,"Hot inland with heat advisories; low clouds and fog near coast; small chance of showers later next week.; Hot with some coastal low clouds and high clouds from south; slight thunderstorm chance later next week.; Isolated thunderstorms near Mt Lassen this afternoon; otherwise clear and hot.; Night/morning low clouds and fog near coast, hot inland, no precipitation or storms.; No clouds, precipitation, or visibility issues. Heat risk from temperatures above 100°F Sunday and Monday, but no irradiance reduction.",deepseek_v4_pro_json_output
2023-08-06,0.7,0.8,0.6,0.7,0.5,0.3,0.8,0.0,0.5,0.7,0.6,0.6,0.8,0.7,0.8,0.3,0.6,0.8,0.3,0.8,0.8,24.0,afternoon; all_day; morning,"Clear skies, no precipitation, moderate heat risk.; Increased mid-level clouds from tropical moisture Wednesday afternoon, slight rain chance south.; Increasing low clouds and fog, chance of showers and thunderstorms midweek with tropical moisture, reducing irradiance.; Low clouds and fog in the morning, high clouds mid-week, slight chance of showers/storms, hot inland.; Mostly clear skies, hot and dry, gusty winds but no clouds/precip; irradiance reduction risk low.",deepseek_v4_pro_json_output
2023-08-07,0.6,0.7,0.4,0.5,0.3,0.2,0.8,0.0,0.3,0.6,0.5,0.5,0.6,0.4,0.5,0.2,0.3,0.8,0.0,0.62,0.8,26.0,afternoon; all_day,"Hot and dry with minimal cloud cover; slight chance of thunderstorms later in week but not today.; Increasing moisture and clouds from tropical remnants, isolated showers/thunderstorms possible mainly mountains/deserts Wed-Thu afternoons.; Moisture from remnants of Tropical Storm Eugene brings chance of showers and thunderstorms Tue night-Thu, with partly cloudy skies and below normal temps.; Mostly clear skies, dry, no significant clouds or precipitation; only slight chance of isolated thunderstorms far east of Sierra crest Friday afternoon/evening, negligible impact on solar generation.; Stratus development and mid-level moisture from Eugene may bring clouds and low rain chances, mainly Thursday afternoon.",deepseek_v4_pro_json_output
2023-08-08,0.7,0.7,0.4,0.3,0.1,0.6,0.0,0.0,0.5,0.7,0.6,0.6,0.7,0.4,0.3,0.6,0.1,0.0,0.0,0.64,0.7,26.0,afternoon; all_day,"Increasing clouds, scattered showers, isolated thunderstorms, gusty winds, and higher humidity reduce irradiance.; Isolated thunderstorms possible over mountains Friday into weekend; marine stratus possible mornings; breezy Delta winds.; Mid-level moisture and isolated thunderstorm potential Thursday-Friday, mainly afternoon, with modest cloud cover and low rain chances.; Moisture from Eugene brings mid/high clouds, chance of showers and thunderstorms, moderate onshore flow, but meaningful rain unlikely; irradiance reduction possible.; Slight chance of showers and thunderstorms mainly mountains, cooling trend, no widespread cloud cover.",deepseek_v4_pro_json_output
2023-08-09,0.7,0.7,0.6,0.5,0.5,0.4,0.0,0.0,0.6,0.7,0.5,0.6,0.7,0.6,0.5,0.4,0.5,0.0,0.0,0.72,0.7,24.0,afternoon; all_day; morning,"Mid-high clouds, isolated thunderstorms possible over mountains Friday onward, low clouds dissipating early.; Moisture streaming in with bands of clouds, isolated showers, and thunderstorms; upper low brings active weather Thursday morning; decreasing rain chances Friday but afternoon mountain storms possible through Saturday.; Morning stratus/fog, some mid-level moisture with low rain chances, cool temps.; Partly to mostly cloudy with scattered showers and isolated thunderstorms, gusty winds, reducing irradiance.; Showers and thunderstorms possible in mountains/desert, mainly afternoon; limited impact on solar generation.",deepseek_v4_pro_json_output
2023-08-10,0.6,0.5,0.4,0.4,0.4,0.2,0.0,0.0,0.4,0.5,0.4,0.3,0.6,0.4,0.4,0.2,0.4,0.0,0.0,0.7,0.6,27.0,afternoon; morning,"Afternoon showers and thunderstorms possible in mountains/desert, mainly Sierra; limited impact on solar irradiance in valley.; Chance of showers and slight chance of thunderstorms, mainly afternoon, with persistent cloud cover reducing irradiance.; Increasing mid-high clouds, afternoon thunderstorm chances over mountains with some rain, easterly flow.; Marine layer with fog/drizzle in morning, isolated showers/thunderstorms possible evening, but overall limited impact.; Showers and thunderstorms possible, mainly afternoon mountains; coastal fog mornings; gradual warming.",deepseek_v4_pro_json_output
2023-08-11,0.6,0.5,0.5,0.4,0.3,0.1,0.4,0.0,0.3,0.5,0.3,0.0,0.6,0.5,0.4,0.1,0.3,0.5,0.1,0.72,0.6,24.0,afternoon; morning,"20% thunderstorm chance, mainly afternoon; warming trend with moderate heat risk by Tuesday.; Afternoon showers and thunderstorms possible, mainly mountains and deserts; morning coastal low clouds and drizzle.; Moisture and clouds with isolated mountain showers and thunderstorms, mainly afternoon.; Morning stratus near coast, mostly sunny interior afternoons, slight chance of showers/storms, warming trend with above average heat inland.; Scattered showers and thunderstorms possible, mainly afternoon mountains/interior, with marine stratus/fog nights/mornings.",deepseek_v4_pro_json_output
2023-08-12,0.4,0.4,0.6,0.5,0.2,0.1,0.8,0.0,0.2,0.6,0.3,0.2,0.4,0.6,0.5,0.1,0.2,0.8,0.0,0.7,0.8,23.0,afternoon; morning,"Isolated afternoon thunderstorms in mountains/deserts, coastal low clouds morning/night, warming trend.; Isolated afternoon thunderstorms possible, moderate heat risk, some high/mid clouds.; Low clouds/fog near coast mornings, mostly sunny inland, slight chance high clouds/convection, hot interior.; Mostly clear with morning coastal low clouds, afternoon mountain showers/storms possible Sunday, warming trend peaking Wednesday.; Scattered showers and thunderstorms over Sierra Nevada this afternoon, with warming trend and heat risk next week.",deepseek_v4_pro_json_output
2023-08-13,0.6,0.5,0.6,0.5,0.3,0.4,0.8,0.0,0.4,0.7,0.5,0.4,0.7,0.7,0.6,0.4,0.3,0.9,0.0,0.72,0.9,25.0,afternoon,"Extensive cloud cover, afternoon mountain thunderstorms with light showers drifting into valley, gusty winds, and heat risk.; Marine stratus morning, scattered afternoon thunderstorms with potential microbursts and heavy downpours, mainly mountains.; Mostly clear with low coastal clouds, isolated afternoon thunderstorms possible over mountains/interior, warming trend with marginal heat risk.; Mostly sunny inland, high clouds, low chance of showers, coastal low clouds.; Thunderstorms and moisture from Eugene may reduce irradiance, especially afternoon; heat advisory but no smoke/fog.",deepseek_v4_pro_json_output
2023-08-14,0.4,0.4,0.5,0.3,0.4,0.2,0.7,0.0,0.4,0.6,0.4,0.3,0.4,0.5,0.3,0.2,0.4,0.8,0.0,0.74,0.8,24.0,afternoon; morning,"Afternoon thunderstorms and heat advisory; moderate CU and convection may reduce irradiance.; High clouds and isolated thunderstorms possible, mainly afternoon; heat advisory with moderate to major HeatRisk.; Low clouds/fog near coast mornings, isolated afternoon storms mountains/deserts, hot inland.; Mid/upper clouds, isolated convection possible, low clouds/fog coast, moderate heat.; Mostly clear but morning low clouds/fog at coasts; slight thunderstorm chance; marginal heat.",deepseek_v4_pro_json_output
2023-08-15,0.6,0.7,0.6,0.4,0.4,0.4,0.7,0.0,0.4,0.7,0.6,0.5,0.6,0.6,0.4,0.4,0.4,0.7,0.0,0.74,0.7,26.0,afternoon; morning,"Afternoon thunderstorms over Sierra Nevada with moist flow; widespread heat but limited cloud cover elsewhere.; Isolated thunderstorms (20-40%) with cloud cover, breezy outflow gusts, and heat advisory; highest risk afternoon/evening.; Limited afternoon convection with slight chance of thunderstorms, some cumulus development, and above-normal moisture; otherwise warm and pleasant.; Low clouds and dense fog through Thursday morning, isolated dry lightning, warming trend, and potential tropical moisture next week.; Scattered showers and extensive cloud cover, slight chance of thunderstorms mainly mountains/deserts afternoons.",deepseek_v4_pro_json_output
2023-08-16,0.7,0.8,0.9,0.9,0.5,0.7,0.8,0.0,0.3,0.8,0.8,0.8,0.7,0.9,0.9,0.7,0.6,0.8,0.0,0.74,0.9,23.0,afternoon; all_day,"Clear skies for most, building CU over interior mountains with 15% shower chance; slight irradiance reduction possible in afternoon.; Heat advisory with triple-digit temps; afternoon thunderstorms possible; tropical moisture may bring heavy rain late weekend.; Isolated mountain thunderstorms with heavy rain possible, hot temperatures, breezy winds.; Isolated thunderstorms today, dense fog possible, increasing clouds and potential heavy rain from Hilary early next week.; Tropical Storm Hilary bringing widespread heavy rain, gusty winds, and thunderstorms; significant cloud cover and precipitation expected Sunday-Monday.",deepseek_v4_pro_json_output
2023-08-17,0.7,0.8,0.9,0.9,0.4,0.7,0.7,0.0,0.6,0.7,0.8,0.8,0.8,0.9,0.9,0.7,0.5,0.7,0.0,0.8200000000000001,0.9,24.0,afternoon; all_day; morning,"Afternoon thunderstorms possible today, heavy rain likely Sun-Mon; heat advisory in effect.; Hurricane Hilary brings widespread clouds, showers, thunderstorms, and gusty winds, significantly reducing irradiance.; Low clouds clearing by afternoon; heat advisory in effect; minimal thunderstorm risk today.; Monsoonal moisture with scattered showers and thunderstorms, cloud cover, and gusty winds; afternoon convection most active.; Unsettled pattern with clouds, showers, thunderstorms, and coastal stratus/fog; Hurricane Hilary may bring more clouds and moisture.",deepseek_v4_pro_json_output
